ENSG00000280027.1,ENSG00000241418.1,ENSG00000231104.8,ENSG00000288098.1,ENSG00000280296.1,ENSG00000248359.2,ENSG00000286608.1,ENSG00000287587.1,ENSG00000124370.11,ENSG00000253400.1,ENSG00000254339.6,ENSG00000276076.5,ENSG00000267339.8,ENSG00000274541.1,ENSG00000226092.4,ENSG00000286625.1,ENSG00000267048.1,ENSG00000201801.1,ENSG00000239428.2,ENSG00000278144.1,ENSG00000279466.1,ENSG00000259385.1,ENSG00000185974.7,ENSG00000281490.1,ENSG00000110092.4,ENSG00000277999.1,ENSG00000170276.6,ENSG00000213111.5,ENSG00000256377.6,ENSG00000253414.3,ENSG00000225972.1,ENSG00000227509.1,ENSG00000180644.8,ENSG00000287845.1,ENSG00000286711.1,ENSG00000257557.2,ENSG00000185758.9,ENSG00000276688.1,ENSG00000229758.2,ENSG00000271138.1,ENSG00000267623.3,ENSG00000227591.6,ENSG00000287627.1,ENSG00000260102.2,ENSG00000136206.5,ENSG00000280377.1,ENSG00000242880.2,ENSG00000286933.1,ENSG00000248506.1,ENSG00000259089.2,ENSG00000213318.4,ENSG00000273044.1,ENSG00000268592.3,ENSG00000274124.1,ENSG00000274274.2,ENSG00000233085.5,ENSG00000233536.2,ENSG00000277350.2,ENSG00000244748.3,ENSG00000168367.11,ENSG00000229358.3,ENSG00000134588.13,ENSG00000279507.1,ENSG00000250436.1,ENSG00000286483.1,ENSG00000134940.14,ENSG00000261645.7,ENSG00000233836.8,ENSG00000273925.1,ENSG00000223896.2,ENSG00000229022.1,ENSG00000249488.1,ENSG00000239726.3,ENSG00000280288.1,ENSG00000199719.1,ENSG00000278988.1,ENSG00000149743.14,ENSG00000230226.1,ENSG00000231961.1,ENSG00000226065.1,ENSG00000227495.1,ENSG00000081800.9,ENSG00000259188.6,ENSG00000267277.2,ENSG00000285663.1,ENSG00000170231.16,ENSG00000257943.2,ENSG00000276934.1,ENSG00000227544.10,ENSG00000031691.7,ENSG00000206659.1,ENSG00000249392.1,ENSG00000273341.2,ENSG00000286923.2,ENSG00000235253.1,ENSG00000284484.1,ENSG00000269349.1,ENSG00000220132.1,ENSG00000231622.1,ENSG00000258137.6,ENSG00000110243.12,ENSG00000105668.8,ENSG00000267978.6,ENSG00000259485.2,ENSG00000256211.1,ENSG00000255639.3,ENSG00000238129.5,ENSG00000249816.8,ENSG00000188755.10,ENSG00000250551.1,ENSG00000268970.1,ENSG00000260017.1,ENSG00000272164.1,ENSG00000183747.12,ENSG00000279657.1,ENSG00000283451.1,ENSG00000131007.9,ENSG00000255233.1,ENSG00000180068.10,ENSG00000250229.1,ENSG00000196893.3,ENSG00000215817.8,ENSG00000287302.1,ENSG00000176020.9,ENSG00000232388.5,ENSG00000270429.1,ENSG00000287689.1,ENSG00000283145.1,ENSG00000239382.11,ENSG00000139626.16,ENSG00000286670.1,ENSG00000188056.12,ENSG00000202239.1,ENSG00000243029.3,ENSG00000283752.1,ENSG00000170955.10,ENSG00000150779.12,ENSG00000132000.14,ENSG00000233125.3,ENSG00000271698.1,ENSG00000233184.8,ENSG00000283776.1,ENSG00000099795.7,ENSG00000225098.1,ENSG00000285549.1,ENSG00000224177.8,ENSG00000249309.1,ENSG00000204291.11,ENSG00000235560.4,ENSG00000251619.1,ENSG00000288635.1,ENSG00000288587.1,ENSG00000270691.1,ENSG00000288569.1,ENSG00000230580.1,ENSG00000102145.16,ENSG00000248646.1,ENSG00000278075.1,ENSG00000271741.1,ENSG00000286543.1,ENSG00000180772.8,ENSG00000100216.6,ENSG00000015475.19,ENSG00000166145.15,ENSG00000140264.21,ENSG00000274168.1,ENSG00000248104.1,ENSG00000267491.1,ENSG00000219135.1,ENSG00000274369.1,ENSG00000274973.1,ENSG00000272479.1,ENSG00000289135.1,ENSG00000218357.3,ENSG00000277575.1,ENSG00000248415.1,ENSG00000264860.1,ENSG00000216639.1,ENSG00000106541.12,ENSG00000279995.1,ENSG00000236136.1,ENSG00000241794.2,ENSG00000279353.1,ENSG00000275227.1,ENSG00000206786.1,ENSG00000283413.1,ENSG00000269637.1,ENSG00000125356.7,ENSG00000184616.11,ENSG00000289156.1,ENSG00000157399.17,ENSG00000252305.1,ENSG00000248329.6,ENSG00000276633.1,ENSG00000189377.9,ENSG00000175279.22,ENSG00000226800.5,ENSG00000289090.1,ENSG00000285314.1,ENSG00000271943.3,ENSG00000267637.1,ENSG00000236411.1,ENSG00000240409.1,ENSG00000224464.2,ENSG00000124635.9,ENSG00000272767.1,ENSG00000223979.2,ENSG00000218305.5,ENSG00000232628.7,ENSG00000280003.1,ENSG00000255198.5,ENSG00000164604.14,ENSG00000254023.1,ENSG00000250678.1,ENSG00000258360.1,ENSG00000270287.1,ENSG00000279217.1,ENSG00000239856.3,ENSG00000226216.1,ENSG00000234506.6,ENSG00000233101.10,ENSG00000238076.1,ENSG00000176868.3,ENSG00000254236.1,ENSG00000160886.13,ENSG00000273080.1,ENSG00000267396.2,ENSG00000227815.2,ENSG00000230836.1,ENSG00000211789.2,ENSG00000235821.1,ENSG00000189269.12,ENSG00000234303.3,ENSG00000204872.4,ENSG00000220248.1,ENSG00000253809.1,ENSG00000159788.20,label
0,0,0,2,0,3,2,0,95,0,0,7,17,0,0,2,0,0,1,0,1,0,9,1,701,0,111,0,0,1,23,0,12,1,0,31,0,0,0,3,6,1,0,1,0,0,51,0,0,0,0,6,3,0,0,0,0,1,0,0,221,2,4,0,0,18,0,65,0,0,0,0,1,5,0,1,243,0,0,0,0,0,0,7,2,231,0,2,304,94,0,0,0,3,0,0,0,0,1,5,0,0,0,0,0,61,0,17,0,1,1,0,1,0,0,0,0,0,0,0,0,6,0,0,699,0,2,0,311,20,0,0,0,0,0,11,699,5,0,13,131,0,723,0,0,4,0,56,34,0,0,7,0,2,1,1,0,2,145,11,1,1327,634,11,3092,5,0,0,0,0,0,58,30,1,0,0,7,0,0,2,0,0,0,4,2,0,1,2347,0,2,44,0,0,4,0,174,2,0,0,40,0,16,0,10,73,7,1,2,3,1,94,1115,0,0,0,0,3,0,4,2,0,0,8,0,4,20,0,2,0,0,0,10,2,0,0,3,1376,1
